Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Serysys S.A.L.,,info@serysys.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,📦 Altres
Sesfred,,sesfred@sesfred.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,📦 Altres
Sesvet Veterinaris,,info@sesvet.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Som Bollywood-Anwar Oriental,"Entitat local que promou les danses del món, dinamitza el municipi i la integració de les cultures. Ofereixen espectacles de dansa i creen espais d'intercanvi cultural a fires, residències, escoles, festes majors, etc.",orientalses@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Speecars,,soufir_bcn@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,📦 Altres
"ĀGĀRA, Espai de fisioteràpia i ioga","Aquest espai està situat al carrer Núria 17 baixos al centre del poble i és una sala on es poden practicar diferents activitats: classes de TCI (treball corporal integral), gimnàstica abdominal hipopressiva, treball amb el tronc d'eutonia, gimnàstica suau de manteniment, pràctiques de ioga, gimnàstica prepart i postpart…",mofodo.932@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
"Bar ""Can Cuka""","En Johny, La Mei i l'Adrià, una família xinesa regenta el bar-restaurant.",johnyling@icloud.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
"Cat Coma Grup, S.L.",,info@comawood.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Construccions Erra, SL",,construccionserra@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Fusteria Aguilar, SCP",,info@fusteriaguilar.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"La Cinglera, S.L.",,lacinglera@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Onnera Laundry, S.A.",,admin1@onneralaundrybcn.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Ramaderia El Bruguer, SL",,ramaderia@bruguer1.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Secaosona, SLU",,secaosona@secaosona.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Servisol Disseny i Construcció, S.L.",,info@servisol.cat,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
"Supervilatorta, autoservei d'alimentació",,supervoltrega28@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Ausa Gel SL - Aliments Congelats,Peixateria i congelats.,info@ausagel.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Bar Núria,,jvictori477@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Bar-Restaurant La Nau,,lanau2005@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Can Fil - Alimentació Fiter,"Supermercat amb fruiteria, drogueria i xarcuteria d'elaboració pròpia. Tenim tot el que necessites per el teu dia a dia!",jvf_vila@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Centre Dental Sant Julià,,c.dentalsantjulia@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
CM Estilistes,"Estudi del color, tints i tractaments vegans, estudi pentitat i maquillatge núvies, maquillatge, estilisme, assessorament per a books, tractaments capil·lars i tricologia avançada visagisme, tendències i complements de cabell natural.",criscmestilistes@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Eix Empresarial Coworking,,info@eixempresarial.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Elena Sbell Centre de Bellesa,Centre de Bellesa.,eccasanovas@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Escloper Bed & Breakfast,"Allotjament cèntric, disposa d'una habitació doble amb bany privat i serveix esmorzar continental.",esclopersantjulia@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Forn de Pa Sant Julià,"Pa cuit en forn de llenya, coca de forner, croissants i ensaïmades, entre d'altres productes.",fornsantjulia@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Francesc Molas Barris (picapedrer),,fmolas@osonanet.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Frankfurt Sant Julià,,tonety7@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Fusteria Boixeda,,info@fusteriaboixeda.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Hotel Mas Albereda,"HCC- 004234. Mas Albereda és un d'aquells espais on deixar volar la imaginació i desconnectar de la rutina és fàcil. Un hotel gastronòmic amb encant situat a Sant Julià de Vilatorta, entre el Pirineu i el Montseny, al cor de la Plana de Vic, en una masia que amaga set segles d'història entre els seus murs.",info@masalbereda.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Hotel Torre Martí,"HCC-004142. Al peu de les Guilleries, al pre-pirineu català, terra de bandolers, es troba aquesta encantadora casa senyorial construïda el 1945 per l'arquitecte Riera Clariana. En l'hotel Torre Martí la pintura, l'escultura, la música, la literatura s'uneixen a l'hosteleria. La família Morral ha transformat aquesta mansió d'estil rivière francesa en un íntim i acollidor hotel. La pau de la biblioteca, un menjador modernista, la decoració singular de les habitacions i la cuidada selecció gastronòmica desperten els sentits del viatger.",cor@hoteltorremarti.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Llibreria l'Atelier,"Hi podreu trobar llibres, papereria, plantes, joguines educatives, copisteria i regals.",lateliersjv@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Mecanitzats Eudals Burgaya Sala SL,,comptabilitat@metsa.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Pastisseria Crossandra,"Pastisseria, forn de pa, bomboneria, càterings per a les teves celebracions, festes familiars, batejos, comunions, aniversaris, etc.",pavic@pavic.cat,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Perruqueria Carme,"Perruqueria Carme et mima pequè estiguis el màxim de radiant possible. Per això t'ofereix tots els serveis en perruqueria i tractaments de bellesa, de les mans de les millors professionals.",carmevilamala@yahoo.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Perruqueria Judith Fontanet,"A la perruqueria Judith Fontanet ofereixen tots els serveis de perruqueria i són especialistes en Keratina, Balayage i Babylights. Són una perruqueria unisex oberta a tot el públic i ofereixen un 20% de descompte als jubilats.",judithfperruqueria@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Restaurant Cal Teixidor,,calteixidor@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Restaurant de Puig-l'Agulla,,octavianbaroianu@yahoo.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Restaurant Set Fonts,,comaguiu@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Ricard Pagés,,ricardpages1@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Sant Julià Casa de Colònies,,casa@santjuliacolonies.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Serralleria Joan i Esteve Torrents,,torrentsserralleria@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Solucions Tècniques Alumini i Vidre SL,,gerenciatenesman@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Taxi Sant Julià de Vilatorta,Taxi fins a 7 places,taxisantjulia@hotmail.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🔧 Serveis
Tió Automoció,,tioautomocio@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,📦 Altres
Xarcuteria-carnisseria El Rebost,"El teu rebost a Sant Julià. Carnisseria, xarcuteria i alimentació. Proveu la nostra varietat de productes d'elaboració pròpies de qualitat i sense gluten.",elrebostjosep@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
"Avila Casademont, Genís; arquitecte",,info@gifarquitectura.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
"Habitatge d'ús turístic - Baumes, 17",Inscrita al Registre de Turisme de Catalunya amb el codi: HUTB-007739,info@catalunyacasas.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
"Habitatge d'ús turístic - Mola, 17",Inscrita al Registre de Turisme de Catalunya amb el codi: HUTB-011965,j.manzaneda@hotmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
"XELA, joguines de fusta",,xelajoguines@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
A. Mirapeix - Electricitat,,admin@mirapeix.cat,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
AEIGSET Agrupament escolta i guia set,,infosetpares@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Agrupació de Veïns del Barri de Comabella,,barricomabella@hotmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Arquitectura Judit Falgueras Rovira - Arquitecte,,info@juditfalgueras.cat,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Assegurances Catalana d'Occident - Vicky Prenafeta,,vicky.prenafeta@agentes.catalanaoccidente.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Associació Gegants de Sant Llorenç Savall,,gegants.slls@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Cal Quico - Carnisseria,,calquicocarnisseria@hotmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
Casa de Cultura 1 Octubre,,casadeculturasavall@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Centre d'Atenció Continuada de Castellar del Vallès,,abs.castellar@sabadell.scs.es,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Centre d'Esports Llorençà,,futbolcellorenca@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🎭 Cultura/Oci
Club Centre Excursionista Llorençà,,centrexcursionistallorenca@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Club Ciclista Savall,,info@ciclistasavall.org,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Club de Bitlles Catalanes Sant Llorenç-Lamola,,stllorens.lamola@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Confraria de Sant Llorenç Savall,,confrariasantllorens@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Granja La Roca,,ecogranjalaroca@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🍽️ Restaurant/Bar
Hostal Cal Pla,,hostalcalpla@yahoo.es,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🏨 Allotjament
Immobiliària Immosavall,,info@immosavall.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🔧 Serveis
L'Armengol - Turisme rural,,joanvallh@eresmas.net,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🏨 Allotjament
La Muntada - 5quarteres. Viticultura i aula de Natura.,,lamuntada@lamuntada.cat,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Meclasa Metal·lúrgica de Claus,,meclasa@meclasa.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Montfortauto - reparació automòbil,,montfortauto@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Ordits Rifa,,ventas@orditsrifa.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Pastisseria Domènec - Forn de pa i pastisseria,,info@pastisseriadomenec.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
Quim Coma - construcció,,comapobla@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
Serveis tècnics - Arquitecta tècnica,,savall.urbanisme@savall.cat,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,📦 Altres
"Gestora d'Orgànics, S.L.",,gestoraorganics@fumanya.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
"Planta de compostatge Fumanya, S.L.",,plantacompostatge@fumanya.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
"Transalsol, S.L.",,trasnsalsol@transalsol.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
Consorci del Lluçanès,,consorci@llucanes.cat,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
Excavacions Santa Anna,,santaannaexcavacions@gmail.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
Grans del Lluçanès,,info@gransllusanes.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,📦 Altres
Habitatge d'Ús Turístic La Serra,"Casa rural independent, de pedra del s. XVIII, rehabilitada amb encant i molt acollidora, ideal per escapades i desconnectar en un entorn immillorable per fer excursions, passejades o sortides en bici, per gaudir de la natura.",afonseca@resipack.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,🏨 Allotjament
"Cal Ton · Papereria, Quiosc i Estanc",,rosa@fuina.net,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🛍️ Comerç
"Promocions i obres Andreu López, S.L",,promiobal@mixmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
"Senagua, S.A.",,senagua@senagua.es,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
"Tejidos Metàlicos Estruch, S.L",,estruch@estruch.es,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
"Tensores Carmelo, S.L",,info@suministroscarmelo.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
"Touvos, S.L",,touvos@terra.es,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
AECOM - Associació d’empresaris i comerciants de Sant Martí de Tous,,aecomtous@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
AEiG Movi de Tous,Agrupament Escolta i Guia Movi de Tous formen part de Minyons Escoltes i Guies de Catalunya,movidetous@escoltesiguies.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍷 Celler/Bodega
Agermanament Pisieu Reveltourdan,,agermanamenttous@hotmail.es,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Agro-Comercial Claramunt S.L - Saclatrans Salvador i Claramunt SL,,agroclaramunt@tinet.org,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Agusti Palau Ceràmics,,albus@agustipalau.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Allotjament rural · Cal fuster de la Plaça,,fuster@calfusterdetous.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🏨 Allotjament
Bar Don Paco,,bardonpaco@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍽️ Restaurant/Bar
Bumback,,bumback@hotmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Cal Codina - Coaliment,,cal.codina@telefonica.met,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Camp Municipal de Futbol,,st.martitous@tous.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Construccions Bonaventura Claramunt,,venturaclaramunt@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Escola Canina Cave Canem,,jordi@cavecanem.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Estació Servei Sant Martí de Tous,,petrolis.anoia@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Farmàcia J. Domènech i Fabregat,,domenech.fabregat@cofb.net,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Grafistes.cat,,paumir@grafistes.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Husse Anoia,,husseanoia@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Instal·lacions Magí Forns,,magiforns@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Jardineria Morera,,jardineriamorera@hotmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🔧 Serveis
La Casa del Teatre Nu,- Companyia de teatre -,teatrenu@teatrenu.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🎭 Cultura/Oci
La Companyia del Príncep Totilau,,oficina@princeptotilau.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Masia Cal Mestre,,info@masiacalmestre.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Punt Jove de Tous,"El Punt Jove vol ser l'espai de referència per al jovent del municipi, diferenciant les seves accions en tres branques principals:",abenito@anoiajove.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Raquel Perruqueria i estètica,,peluraquel@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Restaurant l’Eucaria,,eucariatous@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍽️ Restaurant/Bar
Tècnica de Joventut,Marta Molina Estrada,mmolina@anoiajove.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Tousec · Masia Cal Cardó,Fruits secs d'artesania _ Cal Cardó,tousec.j@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Treballadora Social,Lidia Muntada - Dimarts - lmuntada@anoia.cat,lmuntada@anoia.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Tritall S.L.,,tritall@tritall.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,📦 Altres
Unió Esportiva Tous,,uetous@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🎭 Cultura/Oci
Acollida d'Estrangeria,,st.pereriu@santperederiudebitlles.cat,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Ariadna Estètica i Salut,,ariestetica@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
Braseria Magust,,santacana52@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
CAP Sant Sadurní d'Anoia,,abssadurni.apg.cp.ics@gencat.net,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Casal Municipal de la Gent Gran,,casaldelagentgran@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Centre Sociosanitari Ricard Fortuny,,catcssv@cssv.cat,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Consell Regulador del Cava,,consejo@crcava.es,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Consorci de Promoció Turística del Penedès,,info@penedesturisme.cat,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
El Cafè de la Carme,,elcafedelalaia@yahoo.es,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
Escoles Velles,,escolesvelles@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Estació de Servei Sant Pere de Riudebitlles,,gasolinerasantpere@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Farmàcia Sant Pere,,farmaciasantpere@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
Hispano Llacunense (Hillsa),,hillsa@hillsabus.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
La Taverna d'en Silè,,latavernadensile@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Pub Claret,,pubclaret@hotmail.es,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Ràdio OnaBitlles (107FM),,onabitlles@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Registre de la Propietat,,vilafrancadelpenedes@registrodelapropiedad.org,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
Restaurant Clos d'en Pep,,closdenpep@closdenpep.cat,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
Servei Local d'Ocupació,,ocupacioriudebitlles@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,📦 Altres
"Associació Semillitas Estelares, protectora d'animals i medi ambient",Aquesta associació va ser fundada el 2022 per poder contribuir a millorar el medi ambient de Sant Quirze de Besora.,semillitasestelaris@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,📦 Altres
"Can Coma, SL",,forncancoma@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,📦 Altres
"Forn de pa ""El Fornet""",,rubiopujals@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
"Global Consultors Bisaura, SL",,info@globalconsultors.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,📦 Altres
Agrupació Cívica i Cultural Bisaura,"Organitzadors del Cicle de Música i Dansa Tradicionals ""BallaBisaura"".",lacivica@rostoll.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Assessora Laboral,,ocupacio@gesbisaura.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🔧 Serveis
Assistent Social,,scomas@ajsantquirze.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,📦 Altres
Associació Cultural Bisaura Sona,"Els fins de l'associació són promoure activitats culturals i artístiques , oferir suport i desenvolupar projectes artístics adreçats o realitzats per qualsevol persona interessada recolzant i facilitant, en tot el possible la realització d'aquests projectes.",bisaurasona@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Associació Cultural Gombau Besora,Associació que té per objectiu fomentar la cultura a tot el territori del Bisaura.,revistael855@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Associació de Futbol Sala del Bisaura,Associació encarregada d'organitzar els campionats de futbol sala a la pista municipal de Sant Quirze de Besora.,fsbisaura@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,📦 Altres
