Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Teatre Can Rajoler,"Centre cultural que acull un teatre amb capacitat per a 378 persones, una sala d'exposicions, una biblioteca, espais multiusos i serveis administratius.",canrajoler@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
The nomad yoga,,alba@thenomadyoga.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Vincles Espai Pedagògic,,vinclesparets@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
"AIV, ASSESSORIA INTEGRAL DEL VALLES",,aiv@telefonica.net,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🔧 Serveis
"ASTRAL POOL ESPAÑA, SA",,astralpool@astralpool.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
"BUFATEC SPAIN, S.L.",,bufatec@bufatec.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
"CECOPI DROGUERIA INDUSTRIAL, SL",,cecopi@cecopi.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🛍️ Comerç
"HISPANOX, S.A.",,hispanox@hispanox.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
"JALLUT PINTURAS, SL",,jallut@jallut.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🔧 Serveis
"M J MAILLIS ESPAÑA, SL",,info@maillis.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
ASSESSORIA POLINYA,,assessoriapolinya@stl.logiccontrol.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🔧 Serveis
Associació Cultural i Esportiva Baranima,,laminesouane786@gmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🎭 Cultura/Oci
Associació cultural Polinyà Stones,,polinyastones@hotmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🎭 Cultura/Oci
Associació espanyola contra el càncer - Polinyà,,mariporras@live.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
BAR - RESTAURANT EL RING,,restaurantelring@gmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🍽️ Restaurant/Bar
BAR EL RUBIO,,barelrubio@hotmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🍽️ Restaurant/Bar
CENTRE FISIOTERAPIA POLINYA,,cfisiop@gmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
CENTRE VETERINARI POLINYA CV,,jaumeavellaneda@hotmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
Club de ball esportiu Báilalo Studio,,maricarmen@bailalostudio.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🎭 Cultura/Oci
CVS VETERINARI,,cvs.polinya@gmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
Espai Jove el Casal,,polinyajove@ajpolinya.cat,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
Espartan@s,,espartanospolinya@hotmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
FERRETERIA FERRALI,,alicia@ferrali.es,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🛍️ Comerç
L'OPTICA DE LA VILA,,lopticadelavila@gmail.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,🛍️ Comerç
LABORATORIO DENTAL C&M,,juanjo@real-hardware.com,Polinyà,Vallès Occidental,https://www.polinya.cat,polinya,💇 Bellesa/Salut
"THERRA, ioga i massatges",,iogaimassatge@therra.cat,Puigdàlber,Alt Penedès,https://www.puigdalber.cat,puigdalber,💇 Bellesa/Salut
Caves Mas Codina,,info@mascodina.com,Puigdàlber,Alt Penedès,https://www.puigdalber.cat,puigdalber,🍷 Celler/Bodega
Club Esportiu Miraboira,,miraboira@sbg.cat,Sant Bartomeu del Grau,Osona,https://www.sbg.cat,sant-bartomeu-del-grau,🎭 Cultura/Oci
Farmàcia M. Lluïsa Casacuberta,,casacuberta.tor@coft.net,Sant Bartomeu del Grau,Osona,https://www.sbg.cat,sant-bartomeu-del-grau,💇 Bellesa/Salut
Getip,Activitats de lleure i llengua de signes,extraescolars.getip@gmail.com,Sant Bartomeu del Grau,Osona,https://www.sbg.cat,sant-bartomeu-del-grau,🎭 Cultura/Oci
"Va de Peix "" Cal Federal""",,aidaeg.1985@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🛍️ Comerç
Associació Cultural Recreativa Gent de Sant Cebrià,,angelmondejar@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🎭 Cultura/Oci
Associació Sofocus Teatre,,sofocusteatre@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🎭 Cultura/Oci
Bar Ba’s,,angelarivera6453@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Bar Restaurant Can Martri,,canmartri@canmartri.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Cafeteria Golf Sant Cebrià,,jtorrent@santcebriapitchadnputt.cat,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Camping La Verneda,,verneda50@hotmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🏨 Allotjament
Càmping la Verneda,,info@campinglaverneda.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🏨 Allotjament
Celler Laietà S.L.,,x.ricart@coac.net,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍷 Celler/Bodega
Clínica Veterinària Vallalta,,info@clinicavallalta.org,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Estètica Bel,,isabel@belestetica.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Farmàcia Colomer-Torrent,,ctfarmacia@telefonica.net,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Fisioterapeuta i osteòpata Pol Riera,,pol.riera92@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Forn de pa Ca l'Andreu,,came.m.b@hotmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🛍️ Comerç
Inespa serveis i manteniments,,inespa@hotmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Jardineria Joan Serra,,jufreixa@hotmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🔧 Serveis
La Pizzeria,,joanetgirl@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Llibreria M. Salicrú,,llibreriaserratsalicru@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🛍️ Comerç
Perruqueria Alkimia 3,,alkimia32010@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Perruqueria Esther,,ecarrerasrocosa@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Perruqueria Extrem Perruquers,,miguel.morenosa@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Piscines i Spas Vallalta,,piscinasvallalta@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,💇 Bellesa/Salut
Restaurant Ca l'Adri,,adriansosasilva@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Restaurant Ca La Fina,,restaurantcalafina@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Restaurant La Hacienda,,comercial@lahacienda.cat,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Restaurant La Vinya,,tinallis@hotmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🍽️ Restaurant/Bar
Supermercat Coaliment,,coalimentstcebria@gmail.com,Sant Cebrià de Vallalta,Maresme,https://www.stcebria.cat,sant-cebria-de-vallalta,🛍️ Comerç
"GME Sant Climent, S.L.(General de Montatges Elèctrics)",,gmesl@gmesl.net,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🔧 Serveis
Andreu Pimentel Fotografia,,info@andreupimentel.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🔧 Serveis
Associació Esportiva Sant Climent,,aesc2099@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🎭 Cultura/Oci
Associació Penya Culé Sant Climent,Les finalitats de l'Associació són: La reunió i trobada de simpatitzants climentons/es del FC Barcelona.,penyaculesantcli@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🛍️ Comerç
Bar El Raconet de Cal Luís,,lhernandezjimenez25@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🍽️ Restaurant/Bar
Bar Granja Diví,,divi_net663@hotmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🍽️ Restaurant/Bar
Centre Estètica Integral Pura Vida,,evamj1994@hotmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Clínica Dental Santclident,,santclident@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
CONDIS (Belpi Alimentació S.L),,condis3011@condis.es,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🛍️ Comerç
Espai Jove,,ejovesantcliment@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Estanc,,estancsantcliment@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🛍️ Comerç
Farmàcia Moltó,,ferchin@live.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Jardineria Sant Climent,,jardineriasantcliment@hotmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🔧 Serveis
Perruqueria Estètica Sònia Sandalinas,,soniasandalinas@hotmail.es,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Perruqueria Natàlia,,climentona@hotmail.es,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Perruqueria Rínxols d'Or,,rinxolsdor@icloud.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Pizzeria Cal Sastre - Luna Rossa,,silvio8125@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🍽️ Restaurant/Bar
Real & Casañas - Clínica dental,,realycasanas@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,💇 Bellesa/Salut
Restaurant el Racó,,info@restaurantelraco.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🍽️ Restaurant/Bar
Supermercat Noor,,pkthala2012sl@gmail.com,Sant Climent de Llobregat,Baix Llobregat,https://www.santclimentdellobregat.cat,sant-climent-de-llobregat,🛍️ Comerç
Associació cultural La Bona Confitura,,labonaconfiturateatre@gmail.com,Sant Cugat Sesgarrigues,Alt Penedès,https://www.santcugatsesgarrigues.cat,sant-cugat-sesgarrigues,🎭 Cultura/Oci
Ball de diables Sexes Foc,,sexesfoc@gmail.com,Sant Cugat Sesgarrigues,Alt Penedès,https://www.santcugatsesgarrigues.cat,sant-cugat-sesgarrigues,🎭 Cultura/Oci
Esport Base Sant Cugat,,esportbasesantcugat@hotmail.com,Sant Cugat Sesgarrigues,Alt Penedès,https://www.santcugatsesgarrigues.cat,sant-cugat-sesgarrigues,🎭 Cultura/Oci
La Torre del Gall,"La Torre del Gall es troba entre vinyes, amb una espectacular avinguda d'arbres, envoltada de jardins i amb una olivera.",anna@latorredelgall.com,Sant Cugat Sesgarrigues,Alt Penedès,https://www.santcugatsesgarrigues.cat,sant-cugat-sesgarrigues,🛍️ Comerç
"Bimpro Gestió Immobiliària, S.L.",,comercial@imsesa.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
"Bodegas Ca n'Estella, S.L.",,visits@fincacanestella.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍷 Celler/Bodega
"HBPO Automotive Spain, S.L.",,beatriz.gonzalez@hbpogroup.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
"Informàtica Activa, SL",,comercial@informatica-activa.es,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
"Lider Tempo Development, SLU (Restaurant Ca N' Amat)",,taulacasolana@taulacasolana.es,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
"OAK, Restaurant",,oakrestaurante@golfbarcelona.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Associació Musical de Sant Esteve Sesrovires,Associació per la difusió i formació musical. La seva principal activitat és la gestió l'Aula Municipal de Música de Sant Esteve Sesrovires.,secretaria@aulamusicasesrovires.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Associació Pinzells,Associació per la difusió i formació de la pintura i el dibuix. Organitza cursos de dibuix i pintura durant tot l'any.,pinzells@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Associació Pro-Disminuïts Arc de Sant Martí Martorell,"Vetlla per l'educació, l'activitat laboral, l'oci i l'atenció residencial, sanitària, cultural i social de les persones amb discapacitat intel·lectual.",info@arcdesantmarti.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Associació Ses Dansa,Associació per la difusió i formació de la dansa i en especial la dansa-jazz . Gestiona l'Aula Municipal de Dansa de Sant Esteve.,sesdansa@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Autoescola Aevirtual.Cat,,aevirtual.cat@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Autoescola Sanes,,autoescolasanes@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Bar El Casino,,xavicasinero@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Bar Restaurant la Trobada,,samanthaesperanza8@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Bar Restaurant Santornem Hi Estació,,info@santornemhi.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Bar Restaurant The Jaula Beach,,thejaulabeach@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Bar Restaurante Aldiwan,,aldiwan@aldiwan.es,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Bar Restaurante Casa Campo,,cyntia@telefonica.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍽️ Restaurant/Bar
Can Amat Espacios,,info@canamatespacios.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Centre d'Estètica Ana,,ana_estetika@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Centre d'Estètica Natural,,mestruga@telefonica.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Clinica Dental Martident,,clinicamartident@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Clínica Veterinària L'Arca,,clinicalarca@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Club de Futbol Sant Esteve Sesrovires,"Club més antic de la població que té com a objectiu, la pràctica, la difusió i la formació en aquest esport. Gestiona l'Escola Esportiva Municipal de Futbol. Fa competició Federativa.",pbsescf@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Club Handbol Sant Esteve Sesrovires,"Té com a objectiu, la pràctica, la difusió i la formació de l'handbol. Gestiona l'Escola Esportiva Municipal d'Handbol. Fa competició federativa.",cheses@chses.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Club Pàdel Sesrovires,"Té com a objectiu, la pràctica, la difusió i la formació del Pàdel. Gestiona l'Escola Esportiva Municipal de Pàdel. Fa competició Federativa.",clubpadel.sesrovires@hotmail.es,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Club Patinatge Artístic Sant Esteve Sesrovires,"Té com a objectiu, la pràctica, la difusió i la formació del patinatge artístic. Gestiona l'Escola Esportiva Municipal de Patinatge.",info@clubpatinatgeses.org,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Club Sant Esteve Sesrovires Futbol Sala,"Té com a objectiu, la pràctica, la difusió i la formació del futbol-sala. Gestiona l'Escola Esportiva Muncipal de futbol-sala. Entitat promotora de l'esport Femení en equip. Fa competició Federativa.",fsses@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Club Vòlei Sant Esteve Sesrovires,"Té com a objectiu, la pràctica, la difusió i la formació del Vòlei. Gestiona l'Escola Esportiva Municipal de Vòlei i organitza activitats de Vòlei Platja durant l'esti. Fa competició Federativa.",santestevevolei@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Coral Sant Esteve,"Entitat coral que recull la llarga tradició coral del municipi, hereva del l'antiga Coral Aplo i Orfeó Sant Esteve. Realitza concerts arreu del país i ha organitzat estades i concerts a nivell internacional, en especial per Europa i l'Amèrica Llatina. Habitualment organitza un concert per Nadal i un altre als volts de la Festa Major. Organitza, també, trobades corals a Sant Esteve",coralsantesteve@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Diablos MC Baix Llobregat,"Associació amb fins de promoure i difondre tot el relacionat amb el mon de la motocicleta, i per aconseguir les seves finalitats, organitzen activitats periòdicament, conjuntament amb l'ajuntament i les entitats veïnals consistents amb xerrades, exposicions de motos, cursets de mecànica, etc.",diablosmc.baixllobregat@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Espai de cuina Ochimanikia,,ochimanikia@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Esplai Trapella,"Entitat local que duu a terme, setmanalment, activitats de lleure infantil i juvenil. Organitza colònies en el període estival.",esplaitrapella@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Estanc Papereria Garriga,,estanc.ses@telefonica.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Farmàcia Begoña Marcé del Canto,,fciamarce@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Farmàcia Miquel Rojas Cano,,farmaciarojas@telefonica.net,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Ferreteria Sesrovires,,ferreteriasesrovires@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Fina Moda,,666846650,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Floristeria I Jardineria Joan Carles,,floristeriaegea@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Grup d'art Artviu,"Col·lectiu d'artistes locals que organitzen i gestionen l'activitat plàstica local com exposicions, trobades...",artviu@sesrovires.info,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Grup de teatre L'Ull de Bou,Grup local de teatre amateur que fa actuacions arreu del Principat.,lulldebou@lulldebou.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
Grupo Flamenco Amor al Arte,Col·lectiu el qual vol participar en la vida cultural del poble amb la seva proposta de ball i art escènic arrelada en el flamenc com art visual. L'objectiu és continuar ballant i assajant per poder oferir espectacles de qualitat que mostrin la diversitat del flamenc.,flamencoamoralarte@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🎭 Cultura/Oci
HG assessors,,info@assessorshg.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Llibreria Sant Esteve,,llibreriasesrovires@outlook.es,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Logtravi S.L.,,logtravi@logtravi.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🍷 Celler/Bodega
Mobles de cuine La Fuste S.L.,,lluislafusta@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Mobles Sant Esteve,,moblessantesteve@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🛍️ Comerç
Mypro Serveis Informàtics,,info@mypro.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,🔧 Serveis
Perruqueria Cnblook,,cnblook@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Perruqueria Disseny,,carmenam1@hotmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Perruqueria Sense Nom,,imsensenom@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Sesvet Veterinaris,,info@sesvet.cat,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
Som Bollywood-Anwar Oriental,"Entitat local que promou les danses del món, dinamitza el municipi i la integració de les cultures. Ofereixen espectacles de dansa i creen espais d'intercanvi cultural a fires, residències, escoles, festes majors, etc.",orientalses@gmail.com,Sant Esteve Sesrovires,Baix Llobregat,https://www.sesrovires.cat,sant-esteve-sesrovires,💇 Bellesa/Salut
"ĀGĀRA, Espai de fisioteràpia i ioga","Aquest espai està situat al carrer Núria 17 baixos al centre del poble i és una sala on es poden practicar diferents activitats: classes de TCI (treball corporal integral), gimnàstica abdominal hipopressiva, treball amb el tronc d'eutonia, gimnàstica suau de manteniment, pràctiques de ioga, gimnàstica prepart i postpart…",mofodo.932@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
"Bar ""Can Cuka""","En Johny, La Mei i l'Adrià, una família xinesa regenta el bar-restaurant.",johnyling@icloud.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
"Supervilatorta, autoservei d'alimentació",,supervoltrega28@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Ausa Gel SL - Aliments Congelats,Peixateria i congelats.,info@ausagel.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Bar Núria,,jvictori477@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Bar-Restaurant La Nau,,lanau2005@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Can Fil - Alimentació Fiter,"Supermercat amb fruiteria, drogueria i xarcuteria d'elaboració pròpia. Tenim tot el que necessites per el teu dia a dia!",jvf_vila@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
